YEAR,DOY,Hour,"BZ, nT (GSE)","SW Proton Density, N/cm^3","SW Plasma Speed, km/s",Flow pressure,E elecrtric field,"Dst-index, nT"
2001,91,0,5.7,3.1,766.0,4.69,-7.74,-228
2001,91,1,2.8,2.9,772.0,4.42,-4.09,-213
2001,91,2,1.3,2.1,771.0,3.29,-3.32,-205
2001,91,3,0.5,1.7,765.0,2.71,-2.29,-193
2001,91,4,5.9,1.3,767.0,1.77,-3.91,-181
2001,91,5,-6.3,2.1,822.0,3.19,3.78,-166
2001,91,6,-7.1,1.9,809.0,2.49,4.29,-161
2001,91,7,-2.4,2.1,821.0,2.83,0.57,-162
2001,91,8,2.9,1.7,818.0,2.28,-2.94,-148
2001,91,9,2.7,1.2,803.0,1.55,-2.73,-138
2001,91,10,2.8,0.9,800.0,1.15,-2.64,-142
2001,91,11,1.8,0.8,792.0,1.0,-1.66,-142
2001,91,12,3.0,1.0,766.0,1.17,-2.14,-134
2001,91,13,1.7,1.0,756.0,1.14,-1.29,-126
2001,91,14,1.3,0.7,748.0,0.78,-0.37,-116
2001,91,15,0.1,0.7,733.0,0.75,0.51,-110
2001,91,16,0.6,0.8,721.0,0.83,0.22,-105
2001,91,17,-0.3,1.0,699.0,0.98,1.12,-98
2001,91,18,-0.3,1.1,684.0,1.03,1.23,-91
2001,91,19,-0.3,1.2,672.0,1.08,1.28,-87
2001,91,20,-0.5,1.2,657.0,1.04,1.71,-86
2001,91,21,-1.1,1.1,666.0,0.98,2.4,-80
2001,91,22,-2.3,1.5,657.0,1.42,3.09,-83
2001,91,23,-2.5,2.5,648.0,2.5,2.85,-91
2001,92,0,-1.6,2.7,633.0,2.48,2.09,-99
2001,92,1,-1.3,3.2,622.0,2.94,1.8,-99
2001,92,2,-1.6,3.5,612.0,2.92,1.84,-99
2001,92,3,-1.4,2.7,599.0,2.24,1.8,-101
2001,92,4,-0.7,2.5,598.0,1.98,1.08,-101
2001,92,5,-0.6,2.4,589.0,1.79,0.59,-99
2001,92,6,-1.7,2.3,583.0,1.75,1.52,-87
2001,92,7,-1.5,2.8,579.0,2.13,1.16,-86
2001,92,8,-0.8,2.2,574.0,1.65,0.86,-84
2001,92,9,0.6,1.4,563.0,1.01,0.06,-78
2001,92,10,-0.2,1.1,560.0,0.72,0.34,-75
2001,92,11,1.6,1.7,556.0,1.1,-0.67,-61
2001,92,12,0.7,1.2,552.0,0.79,-0.11,-59
2001,92,13,-1.7,1.2,550.0,0.78,1.16,-56
2001,92,14,-1.3,1.3,552.0,0.83,0.99,-59
2001,92,15,-0.8,1.1,546.0,0.69,0.76,-66
2001,92,16,-1.5,1.2,541.0,0.76,1.14,-61
2001,92,17,-1.4,1.1,536.0,0.72,1.18,-60
2001,92,18,-1.3,1.2,536.0,0.8,1.18,-55
2001,92,19,-1.0,1.3,552.0,0.89,1.05,-48
2001,92,20,1.1,1.9,549.0,1.29,-0.27,-49
2001,92,21,2.1,1.7,548.0,1.11,-0.66,-43
2001,92,22,1.8,1.6,537.0,1.05,-0.38,-38
2001,92,23,1.9,1.6,529.0,1.0,-0.53,-42
2001,93,0,1.4,1.9,524.0,1.32,-0.26,-41
2001,93,1,2.5,2.7,526.0,1.71,-0.89,-36
2001,93,2,3.5,2.0,517.0,1.21,-1.34,-37
2001,93,3,3.8,2.2,511.0,1.32,-1.69,-34
2001,93,4,1.3,2.7,501.0,1.59,-0.6,-30
2001,93,5,0.3,2.7,497.0,1.58,-0.05,-32
2001,93,6,2.5,2.3,494.0,1.32,-1.09,-36
2001,93,7,1.5,2.3,488.0,1.22,-0.88,-35
2001,93,8,1.7,2.3,477.0,1.15,-0.95,-33
2001,93,9,0.8,2.6,475.0,1.37,-0.57,-30
2001,93,10,1.3,2.1,473.0,1.16,-0.76,-33
2001,93,11,1.8,2.6,477.0,1.45,-1.05,-32
2001,93,12,3.0,2.5,473.0,1.4,-1.51,-32
2001,93,13,1.8,2.8,466.0,1.52,-0.93,-28
2001,93,14,-0.6,3.9,460.0,1.91,-0.05,-27
2001,93,15,-1.9,4.6,451.0,2.33,0.36,-25
2001,93,16,-3.3,5.2,449.0,2.44,0.94,-22
2001,93,17,-1.9,3.2,456.0,1.32,0.18,-28
2001,93,18,1.8,3.2,447.0,1.17,-0.98,-26
2001,93,19,1.2,3.5,449.0,1.37,-0.9,-20
2001,93,20,0.6,3.6,453.0,1.49,-0.59,-17
2001,93,21,3.2,3.9,460.0,1.7,-1.38,-18
2001,93,22,-1.1,3.9,452.0,1.66,-0.27,-20
2001,93,23,-2.2,4.1,458.0,1.65,0.18,-23
2001,94,0,-1.6,4.1,450.0,1.56,-0.18,-27
2001,94,1,-2.6,4.0,461.0,1.58,-0.09,-25
2001,94,2,0.7,4.3,450.0,1.66,-0.63,-26
2001,94,3,-2.8,4.6,453.0,1.83,0.63,-25
2001,94,4,2.5,4.5,462.0,1.87,-1.89,-28
2001,94,5,0.5,4.1,440.0,1.53,-0.79,-25
2001,94,6,2.7,4.8,463.0,1.99,-1.81,-19
2001,94,7,0.1,6.3,492.0,2.96,-0.74,-13
2001,94,8,1.8,6.9,478.0,3.09,-1.15,-11
2001,94,9,5.8,5.8,501.0,2.9,-2.76,-7
2001,94,10,5.0,5.9,490.0,2.75,-2.69,-7
2001,94,11,4.7,5.6,497.0,2.61,-2.78,-8
2001,94,12,1.0,3.6,500.0,1.67,-1.3,-11
2001,94,13,2.4,4.4,493.0,1.99,-1.77,-9
2001,94,14,2.1,3.6,486.0,1.63,-1.56,-9
2001,94,15,0.7,6.8,634.0,5.11,-3.36,15
2001,94,16,-3.4,5.9,709.0,5.49,-1.06,7
2001,94,17,10.7,6.4,670.0,5.3,-4.82,-3
2001,94,18,-4.4,6.5,765.0,7.22,0.15,-6
2001,94,19,8.0,4.8,768.0,5.11,-7.53,-20
2001,94,20,6.8,5.1,713.0,4.61,-5.49,-14
2001,94,21,6.5,2.7,715.0,2.44,-4.5,-22
2001,94,22,3.9,2.2,726.0,2.09,-3.41,-30
2001,94,23,3.0,2.6,685.0,2.26,-2.47,-31
2001,95,0,1.5,3.0,660.0,2.44,-1.12,-29
2001,95,1,0.5,2.2,659.0,1.84,1.19,-28
2001,95,2,-0.3,1.5,699.0,1.37,1.54,-32
2001,95,3,0.6,1.5,698.0,1.33,0.07,-36
2001,95,4,-0.3,1.5,686.0,1.29,0.27,-36
2001,95,5,-2.1,1.5,672.0,1.24,1.68,-34
2001,95,6,-4.9,2.1,651.0,1.63,3.58,-36
2001,95,7,-2.7,2.2,646.0,1.66,2.07,-50
2001,95,8,0.1,2.7,661.0,2.15,-0.26,-42
2001,95,9,-4.2,2.6,642.0,1.99,2.89,-26
2001,95,10,-3.2,2.4,636.0,1.8,2.35,-34
2001,95,11,1.8,2.3,613.0,1.6,-0.86,-48
2001,95,12,3.2,2.2,616.0,1.53,-2.46,-38
2001,95,13,2.7,2.9,600.0,1.93,-1.98,-29
2001,95,14,3.4,3.4,587.0,2.09,-2.58,-30
2001,95,15,0.8,3.9,586.0,2.55,-1.0,-28
2001,95,16,-2.9,3.7,575.0,2.29,0.81,-26
2001,95,17,-3.8,4.5,578.0,3.01,1.79,-21
2001,95,18,5.3,2.8,575.0,1.73,-3.51,-31
2001,95,19,2.4,2.2,573.0,1.3,-3.44,-28
2001,95,20,1.6,3.1,558.0,1.77,-3.01,-20
2001,95,21,-2.9,4.8,547.0,2.65,0.49,-13
2001,95,22,-1.2,3.8,551.0,2.15,-0.28,-25
2001,95,23,2.0,4.1,540.0,2.48,-2.86,-30
2001,96,0,1.9,5.0,530.0,2.89,-2.49,-23
2001,96,1,2.3,6.0,536.0,3.55,-1.66,-18
2001,96,2,3.7,4.4,524.0,2.44,-2.72,-22
2001,96,3,4.5,4.4,515.0,2.26,-2.78,-22
2001,96,4,4.8,4.5,511.0,2.24,-2.61,-23
2001,96,5,4.3,5.2,517.0,2.57,-2.07,-20
2001,96,6,-2.6,4.9,505.0,2.5,1.62,-21
2001,96,7,-1.7,4.9,496.0,2.41,1.19,-31
2001,96,8,0.7,4.8,496.0,2.18,-0.0,-30
2001,96,9,2.1,4.3,492.0,1.9,-1.13,-22
2001,96,10,3.0,4.8,488.0,2.19,-1.37,-18
2001,96,11,1.1,4.6,486.0,2.2,-0.05,-20
2001,96,12,3.5,3.6,491.0,1.87,-1.28,-21
2001,96,13,2.9,4.1,492.0,2.09,-1.03,-15
2001,96,14,0.1,6.1,504.0,3.15,0.45,-10
2001,96,15,-0.4,7.5,495.0,3.68,0.54,-12
2001,96,16,0.0,6.8,493.0,3.08,0.54,-8
2001,96,17,0.6,6.2,482.0,2.75,0.48,-6
2001,96,18,0.3,7.2,472.0,3.12,0.8,-6
2001,96,19,-2.3,6.3,474.0,2.8,1.71,-8
2001,96,20,-3.2,5.6,474.0,2.59,1.0,-22
2001,96,21,-2.2,5.4,468.0,2.46,0.05,-23
2001,96,22,-1.4,5.6,452.0,2.35,0.05,-21
2001,96,23,-1.1,6.3,448.0,2.55,-0.18,-18
2001,97,0,-2.2,9.4,452.0,3.53,1.08,-10
2001,97,1,-2.8,10.3,463.0,4.12,2.04,-13
2001,97,2,0.9,3.6,449.0,1.35,0.31,-35
2001,97,3,-3.0,5.9,460.0,2.26,1.75,-29
2001,97,4,-1.8,2.0,486.0,0.86,1.6,-39
2001,97,5,0.5,4.6,467.0,1.93,0.09,-40
2001,97,6,-2.2,1.7,468.0,0.7,1.54,-41
2001,97,7,-1.5,1.8,461.0,0.71,1.06,-42
2001,97,8,-2.1,3.2,442.0,1.21,1.19,-38
2001,97,9,-2.5,2.9,437.0,1.05,1.27,-39
2001,97,10,-2.1,2.7,432.0,0.99,1.08,-41
2001,97,11,-1.4,2.8,444.0,1.1,0.8,-42
2001,97,12,-0.1,3.2,446.0,1.23,0.36,-40
2001,97,13,-0.3,3.2,449.0,1.28,0.54,-36
2001,97,14,-2.4,3.4,461.0,1.41,1.29,-34
2001,97,15,0.4,2.9,440.0,1.09,0.22,-36
2001,97,16,-0.1,3.2,445.0,1.27,0.36,-33
2001,97,17,-0.5,5.2,474.0,2.46,0.71,-20
2001,97,18,4.8,8.2,533.0,5.24,0.16,-11
2001,97,19,3.6,8.0,520.0,4.67,0.78,-16
2001,97,20,3.2,7.6,526.0,4.61,1.05,-18
2001,97,21,5.7,7.2,521.0,4.02,-1.35,-26
2001,97,22,3.5,6.3,508.0,3.46,-0.3,-31
2001,97,23,3.2,6.2,525.0,3.53,-0.1,-28
2001,98,0,2.1,5.6,504.0,2.78,0.2,-30
2001,98,1,4.0,4.9,481.0,2.28,-1.39,-33
2001,98,2,3.3,4.7,479.0,2.2,-0.53,-26
2001,98,3,2.9,4.5,481.0,2.17,-0.63,-23
2001,98,4,1.9,3.7,481.0,1.72,0.14,-23
2001,98,5,0.2,3.2,470.0,1.42,0.47,-25
2001,98,6,-1.4,3.2,477.0,1.4,0.91,-28
2001,98,7,-3.6,3.2,479.0,1.43,1.96,-31
2001,98,8,-3.1,3.2,482.0,1.47,1.69,-34
2001,98,9,-3.1,4.4,472.0,1.91,1.18,-31
2001,98,10,-3.4,4.4,482.0,1.97,1.45,-27
2001,98,11,1.7,10.5,612.0,8.07,-2.02,4
2001,98,12,4.6,12.0,641.0,10.47,-2.82,0
2001,98,13,-3.7,6.6,653.0,6.0,3.79,-3
2001,98,14,1.9,4.6,715.0,4.84,0.29,-50
2001,98,15,6.1,2.8,769.0,3.06,-2.15,-59
2001,98,16,3.7,3.8,782.0,4.3,-0.86,-46
2001,98,17,8.7,3.8,763.0,4.09,-4.81,-45
2001,98,18,7.2,4.2,762.0,4.88,-4.04,-45
2001,98,19,1.0,10.8,746.0,10.48,1.19,-33
2001,98,20,-0.5,14.7,744.0,14.62,1.64,-43
2001,98,21,3.7,9.0,744.0,8.92,-4.76,-57
2001,98,22,1.4,7.4,732.0,7.05,-3.15,-57
2001,98,23,-0.1,6.2,744.0,6.08,-2.53,-55
2001,99,0,0.2,5.1,745.0,5.01,-2.91,-53
2001,99,1,1.1,4.6,726.0,4.37,-2.83,-53
2001,99,2,0.3,3.4,715.0,3.15,-2.15,-52
2001,99,3,-0.6,2.7,703.0,2.58,-1.27,-53
2001,99,4,-3.3,2.0,669.0,1.71,1.67,-54
2001,99,5,-3.7,2.3,657.0,1.94,2.3,-59
2001,99,6,-4.6,1.9,645.0,1.53,3.03,-63
2001,99,7,-1.6,2.0,643.0,1.6,0.96,-62
2001,99,8,-1.7,2.7,629.0,2.08,1.26,-57
2001,99,9,-0.8,2.7,626.0,2.1,0.56,-56
2001,99,10,2.6,2.7,638.0,2.19,-1.72,-52
2001,99,11,-0.4,2.6,613.0,1.91,0.49,-49
2001,99,12,-1.9,2.4,611.0,1.72,1.41,-44
2001,99,13,-1.1,2.0,591.0,1.35,1.0,-42
2001,99,14,0.1,2.3,595.0,1.54,0.12,-48
2001,99,15,-1.1,2.2,581.0,1.4,1.16,-47
2001,99,16,-0.8,2.2,581.0,1.41,1.05,-43
2001,99,17,0.2,1.7,568.0,1.08,1.02,-44
2001,99,18,-0.8,1.3,553.0,0.82,1.71,-47
2001,99,19,-1.1,1.2,563.0,0.72,1.75,-56
2001,99,20,0.5,0.8,578.0,0.5,0.58,-62
2001,99,21,-1.0,0.8,568.0,0.5,0.8,-60
2001,99,22,-0.1,0.8,565.0,0.49,0.23,-56
2001,99,23,0.2,0.7,563.0,0.43,0.23,-55
2001,100,0,-0.5,0.7,564.0,0.44,0.45,-52
2001,100,1,-2.0,0.8,573.0,0.53,0.86,-50
2001,100,2,-0.3,0.7,548.0,0.42,0.33,-46
2001,100,3,0.0,0.7,547.0,0.42,-0.0,-43
2001,100,4,0.4,0.7,557.0,0.45,-0.61,-42
2001,100,5,0.8,0.7,542.0,0.42,-0.6,-38
2001,100,6,1.1,0.7,535.0,0.4,-0.59,-39
2001,100,7,0.0,0.7,542.0,0.41,-0.0,-38
2001,100,8,-0.8,0.8,553.0,0.49,0.44,-34
2001,100,9,0.4,1.2,591.0,0.85,-0.12,-30
2001,100,10,3.6,1.5,604.0,1.14,-1.93,-31
2001,100,11,-0.5,1.2,560.0,0.77,0.39,-28
2001,100,12,-1.0,1.2,561.0,0.76,0.62,-26
2001,100,13,0.8,1.4,556.0,0.85,-0.33,-27
2001,100,14,-1.5,1.5,562.0,0.94,1.01,-31
2001,100,15,-2.2,1.4,554.0,0.84,1.0,-32
2001,100,16,-1.3,1.4,549.0,0.83,0.99,-36
2001,100,17,-1.5,1.5,546.0,0.89,0.98,-34
2001,100,18,1.4,1.8,565.0,1.13,-1.41,-30
2001,100,19,2.3,1.7,554.0,1.03,-1.33,-22
2001,100,20,0.9,1.7,539.0,0.99,-0.81,-17
2001,100,21,-1.9,1.8,542.0,1.05,0.92,-17
2001,100,22,0.3,2.0,540.0,1.14,-0.38,-25
2001,100,23,-0.5,2.0,552.0,1.19,1.05,-24
2001,101,0,-0.4,1.9,544.0,1.11,1.14,-28
2001,101,1,-1.6,1.7,519.0,0.9,1.04,-31
2001,101,2,-1.5,2.0,518.0,1.05,0.47,-30
2001,101,3,-1.3,2.2,523.0,1.16,0.1,-29
2001,101,4,-0.9,2.0,505.0,0.98,0.05,-31
2001,101,5,-1.2,1.8,501.0,0.87,0.55,-29
2001,101,6,0.7,2.0,542.0,1.15,0.33,-24
2001,101,7,-0.9,2.0,515.0,1.03,0.72,-27
2001,101,8,-0.3,1.9,512.0,0.96,0.41,-24
2001,101,9,-0.8,1.9,509.0,0.94,0.61,-21
2001,101,10,-0.5,1.7,500.0,0.79,0.3,-23
2001,101,11,1.1,1.8,500.0,0.84,-0.6,-24
2001,101,12,-0.4,1.9,499.0,0.89,0.1,-21
2001,101,13,-1.5,2.8,509.0,1.38,0.87,-17
2001,101,14,0.6,7.6,590.0,5.16,0.47,-8
2001,101,15,-5.1,9.0,612.0,5.97,3.79,-2
2001,101,16,-10.2,21.6,671.0,16.7,7.78,-26
2001,101,17,-6.4,20.7,678.0,18.56,7.66,-84
2001,101,18,-1.0,24.7,672.0,19.89,2.76,-105
2001,101,19,4.7,24.2,712.0,23.68,4.49,-104
2001,101,20,1.4,22.6,732.0,23.46,5.86,-147
2001,101,21,-17.7,20.7,712.0,21.24,13.39,-205
2001,101,22,-5.5,20.6,721.0,21.6,8.0,-215
2001,101,23,-3.5,7.3,725.0,8.51,14.86,-271
2001,102,0,7.6,2.2,722.0,2.55,6.43,-236
2001,102,1,5.8,3.7,688.0,3.77,5.23,-215
2001,102,2,2.5,4.4,682.0,4.57,5.93,-210
2001,102,3,2.4,3.1,698.0,3.54,4.89,-187
2001,102,4,4.8,3.8,697.0,4.66,1.6,-170
2001,102,5,4.1,4.0,687.0,4.45,1.17,-164
2001,102,6,0.0,3.2,628.0,3.12,3.33,-162
2001,102,7,1.3,2.5,666.0,2.31,2.46,-155
2001,102,8,5.8,1.2,674.0,1.23,-0.88,-148
2001,102,9,7.6,1.4,645.0,1.31,-2.45,-134
2001,102,10,9.5,1.6,642.0,1.47,-4.04,-125
2001,102,11,10.2,3.2,643.0,2.88,-4.76,-117
2001,102,12,11.4,3.2,613.0,2.49,-5.7,-112
2001,102,13,10.5,2.7,600.0,2.06,-4.92,-107
2001,102,14,9.7,1.5,603.0,1.07,-4.34,-109
2001,102,15,9.8,1.5,622.0,1.27,-4.6,-108
2001,102,16,9.3,1.7,634.0,1.55,-4.82,-102
2001,102,17,6.7,1.2,646.0,1.16,-3.17,-95
2001,102,18,4.5,0.7,685.0,0.77,-2.19,-91
2001,102,19,4.3,0.7,676.0,0.74,-1.89,-85
2001,102,20,4.8,0.8,675.0,0.86,-1.89,-79
2001,102,21,4.5,0.7,675.0,0.76,-1.75,-77
2001,102,22,4.5,0.7,665.0,0.73,-1.86,-77
2001,102,23,4.4,0.8,652.0,0.81,-2.15,-76
2001,103,0,4.3,0.7,654.0,0.6,-1.83,-76
2001,103,1,4.0,1.1,640.0,0.9,-1.41,-74
2001,103,2,2.9,1.2,630.0,1.2,-1.07,-72
2001,103,3,3.7,1.2,625.0,1.26,-1.56,-70
2001,103,4,3.3,1.2,633.0,1.24,-1.08,-66
2001,103,5,1.3,1.0,610.0,1.05,-0.3,-66
2001,103,6,-0.5,1.1,585.0,1.06,0.41,-66
2001,103,7,1.4,1.2,633.0,1.75,-0.57,-59
2001,103,8,5.0,2.0,761.0,4.29,-2.74,-41
2001,103,9,3.0,3.6,821.0,5.06,-1.4,-31
2001,103,10,-6.3,9.7,833.0,17.04,5.75,-14
2001,103,11,5.3,3.6,798.0,5.65,-2.47,-60
2001,103,12,3.4,5.6,793.0,8.77,-1.19,-43
2001,103,13,3.1,3.2,799.0,4.63,-0.32,-50
2001,103,14,4.2,3.1,812.0,4.71,-0.89,-64
2001,103,15,4.2,2.1,805.0,3.15,-0.81,-77
2001,103,16,2.3,2.7,808.0,4.25,0.57,-71
2001,103,17,2.0,3.2,791.0,5.1,1.5,-60
2001,103,18,0.8,3.2,783.0,4.63,2.11,-58
2001,103,19,1.5,2.9,770.0,4.04,1.31,-56
2001,103,20,1.3,2.3,751.0,3.02,1.43,-66
2001,103,21,1.3,2.0,739.0,2.43,1.33,-68
2001,103,22,1.9,1.6,715.0,1.79,0.93,-71
2001,103,23,1.8,1.2,705.0,1.26,0.99,-75
2001,104,0,2.3,1.0,690.0,1.03,0.55,-75
2001,104,1,2.4,0.9,680.0,0.9,0.41,-68
2001,104,2,3.0,0.7,721.0,0.78,1.01,-64
2001,104,3,3.4,1.4,669.0,1.37,0.27,-57
2001,104,4,3.3,1.7,670.0,1.64,0.07,-53
2001,104,5,3.5,1.6,655.0,1.44,-0.33,-48
2001,104,6,3.9,0.8,666.0,0.78,-1.0,-53
2001,104,7,0.9,2.3,657.0,2.19,0.72,-40
2001,104,8,1.4,3.3,628.0,2.84,0.13,-41
2001,104,9,0.7,3.4,638.0,2.98,0.51,-39
2001,104,10,2.2,2.8,655.0,2.27,-0.59,-45
2001,104,11,4.0,3.4,645.0,2.59,-2.06,-43
2001,104,12,0.7,2.0,678.0,1.84,-0.07,-38
2001,104,13,0.3,2.1,677.0,1.92,0.14,-33
2001,104,14,-1.8,2.0,669.0,1.79,0.67,-35
2001,104,15,-0.7,2.0,660.0,1.51,-0.2,-40
2001,104,16,-2.6,1.5,703.0,1.26,1.27,-38
2001,104,17,0.8,2.7,639.0,2.2,-0.13,-35
2001,104,18,1.1,2.5,614.0,1.88,-0.74,-30
2001,104,19,0.8,1.9,608.0,1.4,-0.49,-30
2001,104,20,0.1,1.6,608.0,1.18,-0.24,-28
2001,104,21,-1.3,1.4,606.0,0.91,0.24,-29
2001,104,22,-0.9,1.5,600.0,1.08,0.66,-32
2001,104,23,-1.6,1.6,595.0,1.13,0.89,-35
2001,105,0,-1.3,1.8,586.0,1.24,0.7,-36
2001,105,1,-1.4,2.0,580.0,1.18,0.12,-36
2001,105,2,-1.5,2.1,566.0,1.18,0.79,-37
2001,105,3,-1.0,1.8,553.0,0.97,1.0,-34
2001,105,4,-0.5,1.8,565.0,1.01,0.9,-35
2001,105,5,-0.9,1.6,559.0,0.89,0.95,-33
2001,105,6,-2.4,1.2,555.0,0.66,1.5,-35
2001,105,7,-2.1,1.2,551.0,0.68,1.21,-34
2001,105,8,-2.6,0.7,565.0,0.42,1.3,-37
2001,105,9,-0.4,1.1,535.0,0.6,0.05,-37
2001,105,10,-1.8,1.2,504.0,0.6,0.96,-38
2001,105,11,-2.0,1.2,496.0,0.58,0.94,-38
2001,105,12,-2.1,1.1,500.0,0.54,1.0,-35
2001,105,13,-2.2,1.2,497.0,0.58,1.04,-30
2001,105,14,-1.9,1.3,499.0,0.62,1.05,-29
2001,105,15,-0.8,1.5,503.0,0.73,0.65,-29
2001,105,16,0.1,1.7,505.0,0.83,-0.15,-30
2001,105,17,-0.5,1.9,504.0,0.91,0.25,-25
2001,105,18,-0.5,2.2,508.0,1.02,0.81,-22
2001,105,19,-0.3,1.9,497.0,0.83,0.99,-21
2001,105,20,-0.1,2.2,487.0,0.93,1.07,-20
2001,105,21,-0.8,1.7,492.0,0.75,1.38,-21
2001,105,22,-1.1,1.6,508.0,0.77,1.47,-25
2001,105,23,-1.1,1.8,502.0,0.88,1.66,-30
2001,106,0,-1.3,1.3,491.0,0.61,1.72,-33
2001,106,1,-1.7,1.7,491.0,0.77,1.57,-36
2001,106,2,1.3,1.7,476.0,0.72,0.14,-36
2001,106,3,2.0,1.5,475.0,0.65,-0.57,-34
2001,106,4,0.5,1.7,489.0,0.77,0.24,-32
2001,106,5,2.0,1.8,490.0,0.8,-0.64,-31
2001,106,6,2.7,1.9,460.0,0.8,-1.15,-30
2001,106,7,2.3,2.0,456.0,0.83,-0.78,-24
2001,106,8,-0.8,1.7,457.0,0.62,0.55,-21
2001,106,9,-1.2,1.8,454.0,0.66,0.77,-19
2001,106,10,1.4,2.1,456.0,0.8,-0.46,-22
2001,106,11,0.0,1.9,441.0,0.72,0.22,-21
2001,106,12,0.9,1.9,435.0,0.64,-0.13,-20
2001,106,13,-0.8,2.1,452.0,0.76,0.63,-17
2001,106,14,1.1,2.0,461.0,0.85,-0.23,-18
2001,106,15,-0.2,2.2,439.0,0.74,0.44,-22
2001,106,16,-1.5,2.2,446.0,0.83,0.98,-22
2001,106,17,0.1,2.2,443.0,0.75,0.53,-20
2001,106,18,-0.2,2.3,440.0,0.77,0.66,-20
2001,106,19,-1.8,2.2,415.0,0.67,1.04,-19
2001,106,20,-0.1,2.1,411.0,0.67,0.62,-19
2001,106,21,0.1,2.5,428.0,0.83,0.3,-19
2001,106,22,0.0,2.3,428.0,0.77,0.73,-19
2001,106,23,-1.9,2.6,430.0,0.85,1.33,-21
2001,107,0,-1.6,2.7,442.0,0.93,0.97,-25
2001,107,1,0.4,2.2,418.0,0.69,0.46,-30
2001,107,2,-0.1,2.6,408.0,0.78,0.61,-29
2001,107,3,-1.2,2.9,392.0,0.8,0.86,-25
2001,107,4,-3.1,2.9,395.0,0.82,1.3,-21
2001,107,5,-2.0,2.9,380.0,0.75,0.95,-24
2001,107,6,-1.4,2.8,380.0,0.75,0.72,-25
2001,107,7,-0.8,2.8,376.0,0.72,0.45,-22
2001,107,8,-0.5,3.1,373.0,0.78,0.37,-15
2001,107,9,0.2,3.1,377.0,0.8,0.15,-12
2001,107,10,-1.1,3.9,379.0,1.01,0.53,-12
2001,107,11,-0.6,3.8,379.0,1.0,0.42,-14
2001,107,12,-1.5,5.0,371.0,1.26,0.63,-14
2001,107,13,-1.7,5.0,363.0,1.21,0.69,-14
2001,107,14,-1.5,5.1,372.0,1.29,0.74,-13
2001,107,15,-2.0,5.3,369.0,1.32,0.96,-18
2001,107,16,-1.9,4.8,364.0,1.16,0.98,-18
2001,107,17,-2.3,5.3,374.0,1.36,1.23,-12
2001,107,18,-2.2,5.5,374.0,1.42,1.35,-14
2001,107,19,-2.1,5.9,371.0,1.49,1.3,-18
2001,107,20,0.4,6.2,380.0,1.65,0.57,-18
2001,107,21,-0.2,6.3,379.0,1.75,0.76,-18
2001,107,22,-4.0,5.2,360.0,1.31,1.58,-21
2001,107,23,-2.8,5.1,356.0,1.23,1.0,-29
2001,108,0,-1.0,4.9,360.0,1.31,0.65,-25
2001,108,1,-0.1,20.2,481.0,8.87,3.22,-8
2001,108,2,-8.3,18.1,484.0,7.87,7.6,-24
2001,108,3,-13.2,17.2,496.0,7.74,9.72,-49
2001,108,4,4.7,16.8,503.0,7.69,0.4,-94
2001,108,5,-7.2,29.6,519.0,14.97,4.1,-104
2001,108,6,-0.3,26.4,513.0,12.9,-0.21,-114
2001,108,7,2.2,17.1,518.0,8.31,-2.64,-109
2001,108,8,7.3,16.9,494.0,7.3,-4.5,-102
2001,108,9,11.9,14.9,482.0,6.06,-5.88,-83
2001,108,10,8.7,14.7,489.0,6.18,-4.11,-74
2001,108,11,2.0,13.0,490.0,5.48,-0.78,-72
2001,108,12,5.8,11.2,483.0,4.89,-2.27,-68
2001,108,13,1.0,9.8,484.0,4.59,-0.19,-67
2001,108,14,0.9,8.2,484.0,3.32,-0.1,-69
2001,108,15,-0.3,7.8,482.0,3.62,0.48,-71
2001,108,16,0.2,6.8,486.0,3.21,0.87,-73
2001,108,17,0.0,6.6,483.0,3.08,0.97,-71
2001,108,18,-0.4,5.5,478.0,2.51,0.96,-68
2001,108,19,-0.7,4.9,480.0,2.26,1.1,-71
2001,108,20,-1.2,4.6,477.0,2.09,1.38,-69
2001,108,21,-0.7,4.2,470.0,1.72,0.85,-67
2001,108,22,-0.7,3.9,470.0,1.48,0.66,-66
2001,108,23,-1.4,3.8,467.0,1.43,1.03,-70
2001,109,0,-3.2,3.2,469.0,1.23,1.64,-73
2001,109,1,-1.7,2.9,469.0,1.1,1.31,-78
2001,109,2,-1.0,3.7,469.0,1.4,1.22,-71
2001,109,3,1.2,4.7,471.0,1.79,0.38,-62
2001,109,4,0.4,4.2,472.0,1.61,0.47,-59
2001,109,5,0.7,3.5,468.0,1.38,0.28,-55
2001,109,6,0.2,3.2,463.0,1.29,0.37,-50
2001,109,7,0.4,3.4,456.0,1.32,0.05,-44
2001,109,8,1.7,3.5,454.0,1.33,-0.5,-40
2001,109,9,0.9,3.9,445.0,1.44,-0.0,-37
2001,109,10,2.4,3.8,444.0,1.45,-0.8,-38
2001,109,11,1.7,3.6,434.0,1.33,-0.48,-38
2001,109,12,1.1,3.2,440.0,1.2,-0.09,-35
2001,109,13,1.5,3.7,431.0,1.32,-0.26,-31
2001,109,14,2.7,4.2,422.0,1.41,-0.8,-31
2001,109,15,2.9,4.4,415.0,1.45,-0.95,-31
2001,109,16,3.4,3.5,418.0,1.16,-1.13,-31
2001,109,17,3.7,3.7,418.0,1.25,-1.38,-27
2001,109,18,2.8,4.6,408.0,1.49,-0.69,-20
