Time,"BZ, nT (GSE)","SW Proton Density, N/cm^3","SW Plasma Speed, km/s",Flow pressure,E elecrtric field,"Dst-index, nT"
995162400,1.8,5.8,386.0,1.8,-0.62,3
995166000,2.2,6.6,376.0,1.93,-0.75,4
995169600,0.9,7.2,374.0,2.12,-0.3,3
995173200,-0.1,6.9,380.0,2.08,0.23,3
995176800,0.5,6.5,396.0,2.14,0.08,6
995180400,-2.5,6.1,396.0,1.9,1.23,7
995184000,-3.2,8.4,381.0,2.28,1.45,6
995187600,0.0,10.2,384.0,2.79,0.5,6
995191200,0.2,11.6,385.0,3.17,0.39,10
995194800,-0.6,12.4,388.0,3.43,0.74,9
995198400,0.8,14.5,396.0,4.28,0.67,11
995202000,6.2,10.8,406.0,3.62,-1.75,12
995205600,-2.4,8.4,423.0,3.4,1.69,12
995209200,-8.7,7.1,437.0,2.9,3.71,4
995212800,-6.6,7.8,440.0,3.16,2.99,-8
995216400,-3.3,8.9,440.0,3.48,1.72,-17
995220000,0.8,8.5,434.0,3.4,-0.17,-16
995223600,-4.3,7.8,422.0,2.88,1.81,-15
995227200,-0.9,8.4,424.0,3.1,0.38,-18
995230800,-2.0,8.8,420.0,3.13,0.84,-19
995234400,0.6,7.9,417.0,2.74,-0.25,-13
995238000,1.5,8.2,419.0,2.9,-0.67,-6
995241600,-1.3,8.7,412.0,2.96,0.54,-5
995245200,-3.5,8.4,411.0,2.83,1.44,-11
995248800,-3.7,8.3,407.0,2.89,1.51,-13
995252400,-0.1,7.7,412.0,2.75,0.33,-16
995256000,-2.6,8.8,396.0,2.91,1.27,-10
995259600,-0.7,8.5,394.0,2.79,0.63,0
995263200,-1.9,8.5,395.0,2.65,1.11,-1
995266800,-1.3,7.0,397.0,2.23,1.03,-3
995270400,1.3,6.6,400.0,2.28,0.16,-2
995274000,-3.2,8.2,399.0,2.96,1.84,1
995277600,-0.3,7.4,406.0,2.7,0.85,-1
995281200,5.8,8.8,416.0,3.44,-1.21,1
995284800,2.3,12.1,426.0,4.72,0.3,10
995288400,-0.7,11.7,421.0,4.32,1.35,10
995292000,-4.1,7.9,426.0,2.89,2.47,7
995295600,-1.5,6.3,447.0,2.35,1.56,1
995299200,6.5,5.6,487.0,2.61,-2.34,3
995302800,4.8,6.2,485.0,2.92,-1.79,8
995306400,-0.6,7.4,469.0,3.43,0.52,9
995310000,2.9,10.0,453.0,4.22,-1.18,7
995313600,3.1,6.6,471.0,2.97,-1.41,5
995317200,-4.3,3.9,492.0,1.87,2.07,-4
995320800,-4.9,3.6,503.0,1.86,2.41,-5
995324400,-2.8,3.1,525.0,1.8,1.42,-12
995328000,1.9,2.6,529.0,1.77,-1.01,-16
995331600,-6.2,2.8,562.0,2.15,3.65,-15
995335200,-2.5,2.9,551.0,2.03,1.6,-18
995338800,1.4,2.9,555.0,2.16,-0.56,-19
995342400,0.7,2.9,538.0,1.9,0.16,-18
995346000,3.8,3.7,538.0,2.15,-1.34,-18
995349600,4.1,3.8,550.0,2.27,-1.43,-12
995353200,2.9,3.0,529.0,1.79,-0.79,-11
995356800,-0.3,3.1,540.0,1.76,0.81,-12
995360400,0.7,2.8,566.0,1.77,0.34,-9
995364000,5.3,2.8,590.0,1.86,-2.3,-9
995367600,5.7,2.6,588.0,1.71,-2.23,-7
995371200,-1.1,2.1,584.0,1.34,1.52,-9
995374800,0.3,1.5,624.0,1.11,0.81,-13
995378400,0.7,1.3,644.0,1.02,0.64,-14
995382000,2.5,1.3,649.0,1.02,-0.78,-17
995385600,1.6,1.2,613.0,0.84,-0.43,-14
995389200,1.1,1.2,643.0,0.9,-0.26,-12
995392800,3.9,1.2,630.0,0.88,-2.27,-9
995396400,0.9,1.2,612.0,0.84,-0.43,-10
995400000,2.5,1.2,625.0,0.94,-1.5,-10
995403600,1.8,1.1,642.0,0.91,-1.16,-12
995407200,2.1,1.2,652.0,1.02,-1.37,-12
995410800,0.5,1.1,650.0,0.87,-0.33,-12
995414400,1.4,0.9,648.0,0.76,-0.91,-14
995418000,0.4,1.0,622.0,0.77,-0.19,-13
995421600,0.5,1.0,615.0,0.76,-0.18,-7
995425200,2.0,1.0,655.0,0.8,-1.05,-4
995428800,1.5,1.0,664.0,0.82,-0.6,-5
995432400,-0.7,1.0,637.0,0.76,0.7,-9
995436000,2.0,1.1,636.0,0.82,-0.95,-9
995439600,-0.2,1.0,644.0,0.77,0.9,-8
995443200,1.4,1.2,621.0,0.85,-0.25,-6
995446800,2.1,1.2,658.0,0.98,-0.26,-3
995450400,1.7,1.3,606.0,0.9,-0.36,-4
995454000,1.9,1.2,633.0,0.9,-0.57,-6
995457600,1.6,1.1,613.0,0.78,-0.61,-8
995461200,-1.4,1.0,614.0,0.72,0.68,-8
995464800,-1.0,1.2,613.0,0.86,0.55,-11
995468400,-0.2,1.2,599.0,0.81,0.3,-12
995472000,1.8,1.3,587.0,0.84,-0.76,-10
995475600,1.7,1.2,610.0,0.86,-0.67,-6
995479200,1.9,1.2,575.0,0.73,-0.98,-4
995482800,2.6,1.4,585.0,0.88,-1.4,-3
995486400,2.2,1.3,579.0,0.81,-1.27,1
995490000,0.8,1.3,628.0,0.95,-0.5,4
995493600,0.4,1.3,624.0,0.95,-0.25,5
995497200,0.5,1.3,606.0,0.9,-0.3,2
995500800,1.7,1.3,635.0,0.98,-1.02,-1
995504400,2.4,1.3,623.0,0.94,-1.43,1
995508000,1.9,1.3,629.0,1.03,-1.01,4
995511600,2.5,1.4,620.0,1.02,-1.36,3
995515200,1.5,1.3,614.0,0.91,-0.61,1
995518800,1.7,1.2,648.0,0.94,-0.52,2
995522400,0.5,1.2,617.0,0.86,0.37,4
995526000,1.5,1.3,613.0,0.9,-0.18,2
995529600,-1.8,1.3,584.0,0.89,0.7,2
995533200,1.1,1.3,582.0,0.83,-0.81,2
995536800,1.5,1.5,579.0,1.01,-0.29,4
995540400,-0.8,1.3,604.0,0.95,1.33,1
995544000,1.6,1.4,616.0,0.97,-0.12,-3
995547600,0.6,1.4,613.0,0.97,0.49,-4
995551200,1.0,1.4,622.0,1.0,0.19,-2
995554800,1.4,1.3,583.0,0.82,-0.7,-4
995558400,-0.9,1.3,587.0,0.83,0.94,-4
995562000,1.3,1.5,605.0,1.1,-0.36,-5
995565600,1.4,1.5,591.0,0.97,-0.65,-3
995569200,1.1,1.5,612.0,1.03,-0.49,-1
995572800,0.9,1.4,593.0,0.91,-0.47,-3
995576400,1.1,1.5,579.0,1.01,-0.64,1
995580000,1.1,1.4,592.0,0.92,-0.65,-2
995583600,-0.5,1.3,578.0,0.81,0.29,-1
995587200,-0.4,1.4,541.0,0.74,0.22,-1
995590800,0.3,1.5,545.0,0.85,-0.11,0
995594400,-1.4,1.5,545.0,0.84,0.71,3
995598000,0.0,1.5,528.0,0.79,0.16,2
995601600,1.0,1.6,524.0,0.8,-0.26,1
995605200,0.1,1.4,522.0,0.71,0.31,0
995608800,-0.5,1.5,511.0,0.73,0.41,-1
995612400,0.1,1.5,512.0,0.73,0.36,1
995616000,0.1,1.5,498.0,0.69,0.5,0
995619600,-0.6,1.4,480.0,0.6,0.72,-3
995623200,-1.1,1.9,475.0,0.87,1.04,-1
995626800,0.3,2.3,484.0,1.16,0.63,-1
995630400,0.0,2.3,464.0,1.06,0.7,-2
995634000,1.2,2.2,449.0,0.93,0.09,0
995637600,0.3,2.6,466.0,1.08,0.61,3
995641200,1.7,2.5,461.0,1.1,-0.18,3
995644800,1.2,2.5,445.0,0.98,-0.09,2
995648400,1.9,2.3,433.0,0.85,-0.65,2
995652000,0.9,2.4,436.0,0.89,-0.17,1
995655600,2.1,2.9,437.0,1.08,-0.79,3
995659200,1.1,2.9,429.0,1.02,-0.39,3
995662800,1.8,2.9,442.0,1.09,-0.75,1
995666400,1.9,2.8,443.0,1.08,-0.84,1
995670000,1.9,2.8,434.0,1.03,-0.78,1
995673600,2.6,2.9,433.0,1.06,-1.08,-1
995677200,2.4,3.7,435.0,1.38,-0.96,1
995680800,-0.4,3.5,427.0,1.28,0.34,5
995684400,1.9,2.9,412.0,1.0,-0.62,5
995688000,0.8,3.1,430.0,1.18,0.04,10
995691600,2.3,3.0,423.0,1.07,-0.59,10
995695200,1.5,2.2,418.0,0.77,-0.0,10
995698800,2.1,2.1,417.0,0.73,-0.13,8
995702400,1.7,2.1,410.0,0.72,-0.04,6
995706000,1.7,2.4,410.0,0.85,-0.08,8
995709600,0.1,2.8,406.0,0.91,0.57,9
995713200,0.5,2.8,411.0,1.02,0.45,11
995716800,1.7,3.0,418.0,1.06,0.04,11
995720400,0.8,3.0,401.0,0.95,0.24,9
995724000,1.7,2.6,400.0,0.81,-0.0,11
995727600,2.9,2.5,400.0,0.77,-0.64,10
995731200,2.4,2.9,398.0,0.89,-0.52,12
995734800,3.4,3.3,408.0,1.06,-1.06,13
995738400,1.5,3.7,417.0,1.24,-0.38,17
995742000,3.6,3.8,414.0,1.27,-1.37,20
995745600,2.9,4.0,406.0,1.27,-1.1,23
995749200,0.4,4.1,411.0,1.35,-0.12,22
995752800,-0.2,4.2,389.0,1.25,0.08,15
995756400,0.3,4.4,394.0,1.33,-0.08,10
995760000,0.4,4.1,390.0,1.2,-0.12,11
995763600,-1.7,3.8,380.0,1.03,0.68,12
995767200,-3.6,3.9,371.0,1.04,1.37,6
995770800,-4.7,3.8,375.0,1.03,1.76,-1
995774400,-5.1,3.8,377.0,1.03,1.92,-8
995778000,-5.4,3.9,372.0,1.03,1.97,-11
995781600,-4.6,3.8,365.0,0.96,1.64,-15
995785200,-2.2,4.2,372.0,1.15,1.04,-18
995788800,0.5,4.8,380.0,1.42,0.61,-16
995792400,-0.3,5.2,380.0,1.51,0.99,-15
995796000,-2.3,4.9,361.0,1.3,1.3,-14
995799600,-4.7,4.8,366.0,1.29,1.43,-14
995803200,-3.3,5.3,359.0,1.36,1.15,-14
995806800,-0.7,5.2,367.0,1.33,0.88,-12
995810400,1.1,4.9,371.0,1.29,0.48,-9
995814000,4.3,4.2,363.0,1.08,-1.09,-9
995817600,0.5,5.2,381.0,1.47,0.34,-6
995821200,-4.4,4.7,368.0,1.24,1.84,-5
995824800,-2.4,4.5,361.0,1.13,1.12,-10
995828400,3.1,3.4,366.0,0.89,-0.95,-11
995832000,1.6,3.9,375.0,1.04,-0.45,-7
995835600,-0.7,4.5,376.0,1.23,0.34,-4
995839200,4.2,5.1,391.0,1.48,-1.6,-3
995842800,-4.7,4.3,380.0,1.19,1.82,-5
995846400,-5.7,5.1,389.0,1.45,2.22,-7
995850000,-4.0,4.8,379.0,1.31,1.55,-11
995853600,-0.6,4.4,382.0,1.22,0.42,-10
995857200,-2.7,4.6,376.0,1.28,1.13,-4
995860800,3.5,4.2,384.0,1.2,-0.96,0
995864400,0.5,4.4,378.0,1.24,0.3,2
995868000,2.5,4.4,386.0,1.27,-0.31,2
995871600,0.6,4.3,372.0,1.17,0.3,1
995875200,-2.7,4.8,361.0,1.22,1.12,-2
995878800,-2.4,4.8,370.0,1.27,1.11,-4
995882400,2.9,4.3,380.0,1.21,-0.3,-4
995886000,1.8,4.3,378.0,1.21,-0.04,-1
995889600,0.0,4.2,363.0,1.07,0.07,-2
995893200,-2.9,4.3,365.0,1.13,0.99,-3
995896800,-1.0,4.3,375.0,1.18,0.56,-3
995900400,-0.1,4.0,362.0,1.02,0.11,-4
995904000,-3.1,4.1,365.0,1.06,1.35,-4
995907600,-0.1,4.0,365.0,1.05,0.22,0
995911200,0.2,4.6,367.0,1.22,0.07,2
995914800,1.7,4.8,371.0,1.27,-0.52,4
995918400,0.1,4.2,358.0,1.08,-0.0,3
995922000,-1.1,4.1,351.0,1.0,0.39,5
995925600,-1.7,4.7,360.0,1.21,0.65,4
995929200,-0.7,4.9,361.0,1.3,0.29,1
995932800,-2.5,5.2,362.0,1.35,0.94,-1
995936400,-2.6,9.8,395.0,2.83,0.91,2
995940000,-1.3,8.8,386.0,2.48,0.46,3
995943600,1.1,7.9,384.0,2.17,-0.12,2
995947200,4.4,6.6,393.0,1.9,-1.3,7
995950800,2.4,11.7,408.0,3.64,-0.82,21
995954400,-2.2,17.2,432.0,5.94,0.43,20
995958000,-2.8,15.8,432.0,5.46,0.65,14
995961600,-2.0,14.2,422.0,4.68,0.04,14
995965200,-1.9,16.0,412.0,5.03,0.29,17
995968800,1.6,8.3,396.0,2.43,0.4,15
995972400,-0.7,7.2,397.0,2.24,1.47,11
995976000,-1.1,8.8,402.0,2.75,1.41,10
995979600,-2.8,13.3,412.0,4.31,1.81,14
995983200,-3.6,20.4,413.0,6.76,1.69,21
995986800,-4.9,12.6,416.0,4.36,1.46,27
995990400,-3.5,7.4,420.0,2.7,0.84,11
995994000,-0.1,7.3,434.0,3.0,-0.39,0
995997600,-1.6,7.3,445.0,2.87,0.22,-6
996001200,0.5,7.4,451.0,3.03,-0.54,-5
996004800,0.2,7.2,448.0,2.92,-0.27,-2
996008400,4.0,7.7,483.0,3.58,-1.93,-1
996012000,4.6,7.4,483.0,3.47,-2.17,-3
996015600,2.0,7.8,462.0,3.26,-0.97,0
996019200,-3.7,7.7,464.0,3.13,1.58,5
996022800,-5.4,7.0,473.0,2.98,2.27,8
996026400,0.1,7.3,495.0,3.35,-0.35,7
996030000,-4.7,7.1,495.0,3.25,1.88,5
996033600,-4.1,5.9,522.0,3.22,1.62,3
996037200,-4.3,5.8,521.0,2.94,1.46,-2
996040800,-5.6,5.7,538.0,3.05,1.99,-13
996044400,-6.5,5.6,554.0,3.17,2.6,-15
996048000,-5.0,5.3,557.0,3.05,1.73,-16
996051600,-6.0,4.4,576.0,2.69,2.13,-19
996055200,-5.2,4.9,579.0,3.03,1.74,-21
996058800,-0.8,5.2,571.0,3.18,-0.51,-17
996062400,3.0,5.6,582.0,3.64,-1.86,-12
996066000,1.6,5.4,574.0,3.46,-1.21,-8
996069600,-1.8,5.0,553.0,2.94,0.22,-10
996073200,-3.6,5.0,549.0,2.82,1.15,-17
996076800,-3.0,4.7,561.0,2.78,0.95,-22
996080400,-2.4,4.4,554.0,2.55,0.83,-20
996084000,-2.8,4.1,557.0,2.47,1.28,-22
996087600,-4.0,4.1,564.0,2.6,2.14,-26
996091200,1.5,3.9,565.0,2.48,-0.96,-22
996094800,0.0,3.6,543.0,2.11,-0.0,-19
996098400,-1.5,3.6,562.0,2.23,0.79,-16
996102000,-3.7,3.8,576.0,2.42,2.02,-15
996105600,2.6,3.4,580.0,2.28,-1.62,-20
996109200,0.2,3.0,553.0,1.88,-0.28,-27
996112800,-0.8,3.0,550.0,1.81,0.22,-27
996116400,2.0,2.9,566.0,1.8,-1.36,-29
996120000,2.2,2.5,556.0,1.46,-1.39,-28
996123600,2.3,2.4,566.0,1.44,-1.58,-24
996127200,0.4,2.1,547.0,1.2,-0.44,-21
996130800,0.5,2.3,561.0,1.35,-0.0,-17
996134400,3.6,2.5,573.0,1.52,-1.72,-15
996138000,2.5,2.5,554.0,1.43,-1.16,-18
996141600,-1.5,1.9,542.0,1.04,0.38,-18
996145200,0.8,2.2,549.0,1.24,-0.99,-15
996148800,0.2,2.4,563.0,1.5,-0.06,-11
996152400,-2.8,2.7,554.0,1.61,1.44,-10
996156000,-3.1,2.6,550.0,1.52,1.38,-9
996159600,-2.3,2.4,545.0,1.4,1.04,-9
996163200,-2.4,2.5,545.0,1.48,1.36,-8
996166800,-2.0,2.4,546.0,1.43,1.09,-5
996170400,-1.6,2.6,544.0,1.54,0.76,-7
996174000,-0.2,2.4,538.0,1.41,-0.0,-11
996177600,-0.9,2.3,539.0,1.35,0.38,-9
996181200,-0.3,2.5,554.0,1.53,0.06,-8
996184800,0.0,2.3,541.0,1.35,-0.05,-9
996188400,0.5,2.3,539.0,1.34,-0.32,-10
996192000,1.3,2.3,522.0,1.26,-0.68,-11
996195600,0.3,2.3,511.0,1.19,-0.2,-9
996199200,-0.3,2.3,511.0,1.2,0.05,-8
996202800,0.6,2.4,502.0,1.21,-0.45,-4
996206400,1.8,2.9,484.0,1.39,-1.02,0
996210000,1.5,3.3,485.0,1.61,-0.53,4
996213600,-2.0,2.9,492.0,1.45,0.79,5
996217200,-3.5,3.2,482.0,1.5,1.54,2
996220800,-2.0,3.3,469.0,1.54,0.8,-3
996224400,-0.5,3.2,467.0,1.43,0.56,-6
996228000,-0.4,3.1,460.0,1.36,0.14,-5
996231600,-1.1,3.1,473.0,1.44,0.24,-2
996235200,-1.3,3.2,460.0,1.41,0.51,-3
996238800,0.0,3.3,459.0,1.42,0.09,-7
996242400,-0.8,3.4,467.0,1.53,-0.05,-7
996246000,-2.2,3.3,458.0,1.45,1.15,-6
996249600,0.3,3.4,463.0,1.49,-0.51,-7
996253200,0.2,3.3,462.0,1.4,-0.37,-5
996256800,-1.1,3.4,451.0,1.36,0.27,-2
996260400,0.5,3.4,449.0,1.35,-0.36,-3
996264000,-1.0,3.2,439.0,1.21,0.35,-2
996267600,-2.2,3.3,439.0,1.25,0.92,-4
996271200,0.3,2.9,424.0,1.04,-0.13,-8
996274800,0.1,2.8,423.0,1.0,-0.08,-9
996278400,-1.1,2.8,423.0,1.02,0.42,-8
996282000,-0.5,2.8,431.0,1.04,0.09,-8
996285600,0.5,2.8,429.0,1.04,-0.39,-6
996289200,-0.3,2.4,403.0,0.79,0.04,-5
996292800,1.2,2.6,403.0,0.85,-0.6,-3
996296400,0.7,2.7,400.0,0.87,-0.36,-2
996300000,0.4,2.7,396.0,0.84,-0.32,1
996303600,1.1,2.8,393.0,0.85,-0.59,1
996307200,1.8,3.6,386.0,1.03,-0.54,3
996310800,1.2,3.6,391.0,1.04,-0.66,1
996314400,-1.1,3.4,397.0,1.02,-0.0,1
996318000,-1.5,3.4,395.0,0.99,0.28,0
996321600,-1.1,3.0,390.0,0.85,0.43,-3
996325200,1.5,3.6,372.0,0.94,-0.67,-2
996328800,-0.2,3.0,366.0,0.76,-0.18,0
996332400,1.2,3.4,362.0,0.83,-0.62,1
996336000,2.6,3.9,360.0,0.93,-1.04,1
996339600,2.3,3.8,356.0,0.88,-0.75,2
996343200,3.3,4.4,360.0,1.04,-1.22,3
996346800,3.3,4.1,360.0,0.97,-1.3,4
996350400,1.4,4.1,360.0,0.97,-0.61,7
996354000,0.5,3.8,360.0,0.9,-0.25,6
996357600,0.4,3.6,360.0,0.85,-0.22,6
996361200,-0.1,3.8,356.0,0.87,-0.04,6
996364800,0.3,4.4,355.0,1.02,-0.21,9
996368400,-2.6,4.5,356.0,1.05,0.82,10
996372000,-3.0,4.3,351.0,0.98,0.95,9
996375600,-2.0,3.8,348.0,0.86,0.59,7
996379200,-3.1,999.9,343.0,99.99,1.1,4
996382800,-3.5,999.9,336.0,99.99,1.24,1
996386400,-2.7,999.9,334.0,99.99,1.0,1
996390000,-2.3,999.9,332.0,99.99,0.63,2
996393600,-2.7,999.9,326.0,99.99,1.01,0
996397200,-3.4,999.9,325.0,99.99,0.94,-1
996400800,-2.2,999.9,322.0,99.99,0.13,-3
996404400,-2.1,999.9,320.0,99.99,0.16,1
996408000,-2.6,999.9,324.0,99.99,0.29,8
996411600,-1.7,999.9,321.0,99.99,0.1,10
996415200,-1.8,999.9,320.0,99.99,0.06,10
996418800,0.4,999.9,311.0,99.99,-0.25,10
996422400,-3.6,999.9,323.0,99.99,0.94,11
996426000,-0.5,999.9,321.0,99.99,0.03,7
996429600,-1.5,999.9,328.0,99.99,0.39,7
996433200,2.0,999.9,319.0,99.99,-0.64,3
996436800,2.6,999.9,315.0,99.99,-0.88,6
996440400,2.4,999.9,316.0,99.99,-0.79,8
996444000,4.5,999.9,323.0,99.99,-1.45,11
996447600,4.6,999.9,319.0,99.99,-1.47,14
996451200,2.1,999.9,328.0,99.99,-0.82,17
996454800,5.6,999.9,321.0,99.99,-1.93,15
996458400,5.6,999.9,313.0,99.99,-1.88,17
996462000,6.1,999.9,309.0,99.99,-1.95,15
996465600,3.2,999.9,309.0,99.99,-1.3,13
996469200,-2.6,999.9,308.0,99.99,0.34,13
996472800,-2.6,999.9,308.0,99.99,0.92,14
996476400,-3.6,999.9,305.0,99.99,1.16,10
996480000,-2.4,999.9,313.0,99.99,0.22,6
996483600,-0.9,999.9,314.0,99.99,-0.38,4
996487200,-2.9,999.9,311.0,99.99,0.25,8
996490800,2.4,999.9,313.0,99.99,-1.06,13
996494400,0.8,999.9,310.0,99.99,-0.84,15
996498000,1.2,999.9,308.0,99.99,-1.08,15
996501600,2.8,999.9,305.0,99.99,-1.34,14
996505200,-4.3,999.9,306.0,99.99,0.7,16
996508800,-5.1,999.9,307.0,99.99,1.14,13
996512400,-5.9,999.9,306.0,99.99,1.71,8
996516000,-4.8,999.9,308.0,99.99,1.42,6
996519600,-4.5,999.9,310.0,99.99,1.49,4
996523200,-5.4,999.9,311.0,99.99,1.8,5
996526800,-5.7,999.9,311.0,99.99,1.68,-2
996530400,1.6,999.9,321.0,99.99,-0.74,-4
996534000,-0.6,21.1,328.0,3.9,-0.03,2
996537600,-4.6,23.4,334.0,4.53,1.2,8
996541200,-5.6,31.8,340.0,6.38,1.56,15
996544800,-5.4,44.2,346.0,9.26,1.45,12
996548400,-6.5,63.2,352.0,14.12,1.72,13
996552000,-4.4,41.9,375.0,11.18,1.12,-5
996555600,-9.4,41.9,395.0,14.59,2.53,-22
996559200,4.9,17.2,387.0,5.64,-2.94,-35
996562800,9.5,16.5,385.0,5.26,-4.12,-27
996566400,9.7,15.7,381.0,4.58,-4.38,-22
996570000,4.5,14.7,390.0,4.53,-3.16,-19
996573600,2.5,14.7,395.0,4.69,-2.65,-17
996577200,-2.0,15.1,426.0,5.58,-1.36,-8
996580800,-10.0,14.4,445.0,5.77,2.05,-6
996584400,4.4,13.2,472.0,6.4,-3.92,-11
996588000,-1.4,11.8,480.0,6.03,-0.86,-4
996591600,-4.7,10.5,514.0,6.28,1.23,-6
996595200,-6.7,8.4,529.0,5.28,2.49,-11
996598800,-2.8,7.1,529.0,3.89,1.06,-22
996602400,3.3,6.5,546.0,3.69,-2.13,-18
996606000,3.0,6.1,555.0,3.8,-2.05,-18
996609600,4.0,6.4,576.0,4.13,-2.3,-13
996613200,2.2,5.3,575.0,3.36,-1.44,-18
996616800,0.9,4.7,578.0,2.96,-0.64,-20
996620400,-2.1,4.6,582.0,2.9,0.99,-18
996624000,-1.2,3.7,591.0,2.43,0.41,-18
996627600,-0.5,3.3,599.0,2.23,-0.12,-12
996631200,-1.9,3.0,581.0,1.94,0.52,-9
996634800,-1.4,3.3,564.0,2.08,0.28,-11
996638400,-0.9,3.3,547.0,1.95,0.05,-12
996642000,1.3,3.4,556.0,2.01,-1.17,-11
996645600,-0.4,3.3,569.0,2.06,-0.57,-5
996649200,-0.8,3.2,591.0,2.16,-0.71,-6
996652800,-2.7,3.5,576.0,2.22,0.46,-7
996656400,-2.2,3.4,575.0,2.07,0.06,-9
996660000,-5.5,2.4,593.0,1.53,2.13,-11
996663600,-2.1,3.8,571.0,2.28,0.69,-9
996667200,-0.8,4.6,564.0,2.67,-0.23,-1
996670800,-0.6,5.4,556.0,2.98,-0.22,6
996674400,-0.9,3.0,521.0,1.46,-0.47,2
996678000,-3.0,3.3,514.0,1.57,0.67,0
996681600,-2.5,4.7,512.0,2.16,0.51,-1
996685200,-1.2,6.9,507.0,3.2,0.15,4
996688800,-0.5,5.4,504.0,2.45,-0.15,2
996692400,0.7,5.0,517.0,2.37,-0.57,-1
996696000,1.3,5.8,499.0,2.56,-0.85,-3
996699600,-0.7,6.4,502.0,2.86,0.3,-5
996703200,0.3,5.8,499.0,2.58,-0.25,-7
996706800,0.3,6.1,489.0,2.58,-0.29,-7
996710400,2.0,5.6,464.0,2.15,-1.11,-7
996714000,2.1,4.9,452.0,1.77,-1.18,-2
996717600,2.4,4.9,455.0,1.82,-1.23,3
996721200,3.2,5.7,446.0,2.08,-1.69,6
996724800,0.1,9.1,446.0,3.29,-0.22,8
996728400,-3.2,11.2,438.0,3.9,1.45,7
996732000,-1.4,10.4,429.0,3.5,0.26,4
996735600,0.7,10.5,432.0,3.57,-0.99,7
996739200,3.8,7.5,402.0,2.25,-2.09,7
996742800,4.0,7.0,396.0,2.03,-1.7,7
996746400,-2.7,9.3,408.0,2.87,1.1,9
996750000,0.8,9.3,395.0,2.68,-0.63,4
996753600,-0.5,7.4,393.0,2.08,-0.28,4
996757200,3.7,5.5,378.0,1.42,-1.59,3
996760800,3.6,5.5,376.0,1.4,-0.98,7
996764400,-0.3,9.3,412.0,2.82,0.74,13
996768000,1.5,11.6,413.0,3.5,-0.33,14
996771600,0.8,11.5,412.0,3.43,-0.33,15
996775200,1.3,11.5,407.0,3.35,-0.53,16
996778800,1.4,11.5,401.0,3.27,-0.68,14
996782400,-0.7,11.2,401.0,3.18,0.08,12
996786000,-0.1,11.2,397.0,3.08,-0.04,10
996789600,-0.9,11.5,392.0,3.08,0.31,13
996793200,-1.9,11.0,391.0,2.93,0.66,13
996796800,-1.7,10.3,385.0,2.65,0.54,8
996800400,-0.3,10.0,382.0,2.54,-0.08,9
996804000,-2.2,9.1,380.0,2.28,0.57,14
996807600,-2.6,7.7,379.0,1.93,0.64,13
996811200,-3.5,7.5,376.0,1.86,1.17,11
996814800,-4.7,7.6,381.0,1.94,1.45,7
996818400,-4.4,7.6,384.0,1.96,1.31,0
996822000,-6.3,14.2,411.0,4.25,2.1,5
996825600,-0.3,17.6,436.0,6.21,-0.87,-10
996829200,-3.6,18.0,437.0,6.34,0.04,-4
996832800,-0.5,16.6,431.0,5.71,-1.12,0
996836400,-2.0,16.3,432.0,5.61,-0.78,3
996840000,-0.8,13.2,420.0,4.43,-1.6,-1
996843600,-3.9,10.9,415.0,3.71,-0.33,-1
996847200,-1.6,9.3,415.0,3.22,-0.83,-4
996850800,0.4,6.8,433.0,2.4,-0.43,-4
996854400,3.2,6.2,425.0,2.09,-1.95,-2
996858000,4.8,5.9,414.0,1.88,-2.24,-1
996861600,2.6,6.4,408.0,1.98,-1.26,-1
996865200,-1.9,5.4,408.0,1.66,0.61,-3
996868800,-3.4,4.2,406.0,1.28,1.22,-8
996872400,-0.6,3.8,396.0,1.15,0.04,-13
996876000,-1.3,3.8,390.0,1.1,0.35,-11
996879600,-0.7,3.5,386.0,1.0,0.12,-8
996883200,-0.9,3.4,381.0,0.97,0.19,-6
996886800,-0.3,2.8,381.0,0.78,-0.11,-6
996890400,-1.1,3.0,381.0,0.84,0.15,-4
996894000,-1.7,2.7,379.0,0.76,0.34,-1
996897600,-2.1,3.1,386.0,0.89,0.58,0
996901200,-0.5,3.8,390.0,1.09,0.35,-1
996904800,2.6,4.3,388.0,1.21,-0.89,2
996908400,-0.7,4.3,395.0,1.25,-0.24,5
996912000,0.2,4.1,399.0,1.23,-0.72,4
996915600,-1.6,4.4,418.0,1.41,-0.17,5
996919200,-2.9,4.3,426.0,1.4,0.68,5
996922800,-3.4,4.5,409.0,1.38,1.1,3
996926400,-4.6,5.0,416.0,1.58,1.21,1
996930000,-5.5,4.3,412.0,1.32,1.61,2
996933600,-5.2,5.4,422.0,1.73,1.65,2
996937200,-5.0,5.2,401.0,1.5,1.72,3
996940800,-5.1,4.0,388.0,1.08,1.55,1
996944400,-5.1,3.8,378.0,0.97,1.66,-3
996948000,-4.9,2.8,373.0,0.7,1.57,-12
996951600,-4.3,3.3,371.0,0.81,1.48,-15
996955200,-2.3,3.1,367.0,0.75,0.7,-17
996958800,-1.7,3.6,363.0,0.85,0.54,-17
996962400,0.3,4.3,366.0,1.02,-0.18,-17
996966000,-1.7,3.9,358.0,0.9,0.54,-13
996969600,-3.7,3.3,355.0,0.77,1.28,-11
996973200,-1.2,4.3,370.0,1.1,0.37,-10
996976800,-1.1,5.0,376.0,1.29,0.26,-3
996980400,-1.5,6.2,375.0,1.58,0.26,3
